"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","gene_id_clean","gene_name","gene_biotype","gene_length","exon_count","total_exon_length","gene_symbol"
"ENSMUSG00000041697.10",3.08591781639045,-1.13383617638168,1.50563858399464,-0.753059989584937,0.451413865979398,0.988826385316248,"Cox6a1",12861,"ENSMUSG00000041697","Cox6a1","protein_coding",3340,5,1191,"Cox6a1"
"ENSMUSG00000067274.11",5.01669068895682,-0.116243467846886,1.26126150366988,-0.0921644460793052,0.926567385697191,0.988826385316248,"Rplp0",11837,"ENSMUSG00000067274","Rplp0","protein_coding",4261,18,3506,"Rplp0"
"ENSMUSG00000041638.19",2.86289650229351,0.0292235551436546,1.50146157895219,0.0194634052268247,0.984471429907933,0.988826385316248,"Gcn1",231659,"ENSMUSG00000041638","Gcn1","protein_coding",57401,128,27430,"Gcn1"
"ENSMUSG00000032898.10",12.4754851058651,0.598090127950378,0.653503327303403,0.915205941518798,0.360083526079827,0.988826385316248,"Fbxo21",231670,"ENSMUSG00000032898","Fbxo21","protein_coding",33472,46,12381,"Fbxo21"
"ENSMUSG00000032867.9",2.41080334553553,1.26320146442849,1.38276826209344,0.913530848991335,0.360963416634527,0.988826385316248,"Fbxw8",231672,"ENSMUSG00000032867","Fbxw8","protein_coding",90500,19,6937,"Fbxw8"
"ENSMUSG00000018076.13",2.39344728512942,0.621393685220755,1.33763446548398,0.464546706334995,0.642256104649385,0.988826385316248,"Med13l",76199,"ENSMUSG00000018076","Med13l","protein_coding",204760,87,30452,"Med13l"
"ENSMUSG00000043733.15",2.40167140398662,0.0471204090959442,1.35774475274078,0.034704909741559,0.972315045879733,0.988826385316248,"Ptpn11",19247,"ENSMUSG00000043733","Ptpn11","protein_coding",60865,52,19313,"Ptpn11"
"ENSMUSG00000029614.14",2.87097308021173,0.518735284327521,1.48552039180486,0.349194320851613,0.726943429489096,0.988826385316248,"Rpl6",19988,"ENSMUSG00000029614","Rpl6","protein_coding",4761,22,5506,"Rpl6"
"ENSMUSG00000029467.16",3.81290349315095,-1.10854660211213,1.25486914524216,-0.883396174266601,0.377022257091447,0.988826385316248,"Atp2a2",11938,"ENSMUSG00000029467","Atp2a2","protein_coding",48713,73,15457,"Atp2a2"
"ENSMUSG00000029414.12",3.84641270939349,0.0382110959848638,1.19668210558011,0.0319308660225518,0.974527183657628,0.988826385316248,"Kntc1",208628,"ENSMUSG00000029414","Kntc1","protein_coding",71878,90,10551,"Kntc1"
"ENSMUSG00000038095.16",2.8653517458066,-0.440334021331395,1.52583670123293,-0.288585286338696,0.772898756464395,0.988826385316248,"Sbno1",243272,"ENSMUSG00000038095","Sbno1","protein_coding",57300,192,47701,"Sbno1"
"ENSMUSG00000029430.14",5.02496424218778,-0.097893966134572,1.08749068112981,-0.0900182114966435,0.928272742899728,0.988826385316248,"Ran",19384,"ENSMUSG00000029430","Ran","protein_coding",4255,16,5029,"Ran"
"ENSMUSG00000029447.14",7.2381789119507,1.2618270145998,0.900855562035065,1.40069847795499,0.161304258050063,0.988826385316248,"Cct6a",12466,"ENSMUSG00000029447","Cct6a","protein_coding",11151,23,4548,"Cct6a"
"ENSMUSG00000040731.14",2.86352267176522,0.0376736771258626,1.5121862276768,0.0249133846323553,0.980124051155601,0.988826385316248,"Eif4h",22384,"ENSMUSG00000040731","Eif4h","protein_coding",19770,23,8895,"Eif4h"
"ENSMUSG00000047501.4",2.64064889860726,0.299964978190264,1.42335672311905,0.210744765045926,0.833086441522789,0.988826385316248,"Cldn4",12740,"ENSMUSG00000047501","Cldn4","protein_coding",1816,1,1816,"Cldn4"
"ENSMUSG00000002748.8",2.64872547652549,0.847206349603955,1.44589105370387,0.585940653988908,0.557915396357799,0.988826385316248,"Baz1b",22385,"ENSMUSG00000002748","Baz1b","protein_coding",58866,27,16867,"Baz1b"
"ENSMUSG00000051391.10",3.82025579503224,0.395769567013967,1.21995499157256,0.324413252741242,0.745625187609565,0.988826385316248,"Ywhag",22628,"ENSMUSG00000051391","Ywhag","protein_coding",26208,12,8470,"Ywhag"
"ENSMUSG00000037411.12",8.08319115205356,-0.836199315270008,0.897526148013255,-0.931671257846918,0.351506444718704,0.988826385316248,"Serpine1",18787,"ENSMUSG00000037411","Serpine1","protein_coding",10765,11,4279,"Serpine1"
"ENSMUSG00000056076.14",4.54864135167514,-0.418023681601644,1.11991724565847,-0.373263009585912,0.708952704289444,0.988826385316248,"Eif3b",27979,"ENSMUSG00000056076","Eif3b","protein_coding",24033,28,4141,"Eif3b"
"ENSMUSG00000029578.16",2.4060898338221,2.03772025747941,1.51318296229208,1.3466449915566,0.178094596506062,0.988826385316248,"Wipi2",74781,"ENSMUSG00000029578","Wipi2","protein_coding",42891,33,14116,"Wipi2"
"ENSMUSG00000029580.15",39.0149995787384,-0.0172910323174694,0.445591875557597,-0.0388046399989498,0.969046145438349,0.988826385316248,"Actb",11461,"ENSMUSG00000029580","Actb","protein_coding",3640,35,7888,"Actb"
"ENSMUSG00000038970.8",2.86409940686317,-0.457647193162904,1.51475792790547,-0.302125629931981,0.762556294987816,0.988826385316248,"Lmtk2",231876,"ENSMUSG00000038970","Lmtk2","protein_coding",87769,14,8114,"Lmtk2"
"ENSMUSG00000045482.17",2.39465018969909,0.0351042585145031,1.30925743543482,0.0268123422975594,0.978609409027886,0.988826385316248,"Trrap",100683,"ENSMUSG00000045482","Trrap","protein_coding",92047,405,79484,"Trrap"
"ENSMUSG00000007812.18",2.40912181243313,0.626551460211139,1.33662495545941,0.468756368532554,0.63924379036845,0.988826385316248,"Zfp655",72611,"ENSMUSG00000007812","Zfp655","protein_coding",45199,38,16091,"Zfp655"
"ENSMUSG00000041453.13",2.86121496919112,-0.455724638368296,1.49699484675588,-0.304426324082472,0.760803115183905,0.988826385316248,"Rpl21",19933,"ENSMUSG00000041453","Rpl21","protein_coding",4143,24,5498,"Rpl21"
"ENSMUSG00000029648.14",3.58320548101819,-1.41862015113984,1.29647198146568,-1.09421581910014,0.273860335094659,0.988826385316248,"Flt1",14254,"ENSMUSG00000029648","Flt1","protein_coding",164408,61,17935,"Flt1"
"ENSMUSG00000029657.16",6.25447915819595,0.0444331036981193,0.991294583078109,0.0448233092933367,0.964248145632991,0.988826385316248,"Hsph1",15505,"ENSMUSG00000029657","Hsph1","protein_coding",22090,109,21421,"Hsph1"
"ENSMUSG00000034021.16",2.63608292783281,-0.222768770527661,1.42146677987052,-0.156717535493831,0.875467466526927,0.988826385316248,"Pds5b",100710,"ENSMUSG00000034021","Pds5b","protein_coding",136952,134,29357,"Pds5b"
"ENSMUSG00000092035.10",30.5037487905511,0.70963285338451,0.479279231179806,1.4806250870451,0.138706506457786,0.988826385316248,"Peg10",170676,"ENSMUSG00000092035","Peg10","protein_coding",13212,4,13234,"Peg10"
"ENSMUSG00000015733.14",2.87688949649483,-0.447696338992759,1.4873009119204,-0.301012616481687,0.763404873888108,0.988826385316248,"Capza2",12343,"ENSMUSG00000015733","Capza2","protein_coding",30739,45,9400,"Capza2"
"ENSMUSG00000001424.15",2.6303140524887,-0.218784839989568,1.46216557463724,-0.149630687375367,0.881055995717725,0.988826385316248,"Snd1",56463,"ENSMUSG00000001424","Snd1","protein_coding",460024,88,16385,"Snd1"
"ENSMUSG00000029767.17",3.10264770732484,-0.642436183390518,1.4202348301602,-0.452345041642201,0.651020432508159,0.988826385316248,"Calu",12321,"ENSMUSG00000029767","Calu","protein_coding",29042,46,14463,"Calu"
"ENSMUSG00000068699.13",5.2831268712559,0.0409163274485313,1.06617588774804,0.038376714310201,0.96938732659099,0.988826385316248,"Flnc",68794,"ENSMUSG00000068699","Flnc","protein_coding",28628,97,19128,"Flnc"
"ENSMUSG00000012535.15",3.62296220113759,0.628446855456188,1.25650713984189,0.500153827645791,0.616966766856983,0.988826385316248,"Tnpo3",320938,"ENSMUSG00000012535","Tnpo3","protein_coding",69061,108,27152,"Tnpo3"
"ENSMUSG00000029761.17",3.36873937337221,0.881479668478353,1.32977496674972,0.662878825755678,0.507408163889032,0.988826385316248,"Cald1",109624,"ENSMUSG00000029761","Cald1","protein_coding",176974,118,36153,"Cald1"
"ENSMUSG00000038759.17",3.58079967187886,-0.545028851924686,1.23005822679904,-0.443091912277197,0.657699254888849,0.988826385316248,"Nup205",70699,"ENSMUSG00000038759","Nup205","protein_coding",70176,142,23791,"Nup205"
"ENSMUSG00000029840.9",3.60224307452669,-0.541449282360051,1.26653640757627,-0.427503922604329,0.669012328660746,0.988826385316248,"Mtpn",14489,"ENSMUSG00000029840","Mtpn","protein_coding",30983,7,4369,"Mtpn"
"ENSMUSG00000033542.14",2.66136802521816,2.20950391021032,1.60620414905082,1.37560590384231,0.168943677886468,0.988826385316248,"Arhgef5",54324,"ENSMUSG00000033542","Arhgef5","protein_coding",23739,57,18291,"Arhgef5"
"ENSMUSG00000029686.16",2.40974798190484,0.640496823549054,2.1340983173145,0.300125265247873,0.764081608139194,0.988826385316248,"Cul1",26965,"ENSMUSG00000029686","Cul1","protein_coding",72742,64,9199,"Cul1"
"ENSMUSG00000029817.12",2.63593538689383,0.839765770919468,1.45569434945664,0.576883307428462,0.564018287655166,0.988826385316248,"Tra2a",101214,"ENSMUSG00000029817","Tra2a","protein_coding",20110,33,12494,"Tra2a"
"ENSMUSG00000004980.17",9.57192406076052,-0.395426835524524,0.743791725916404,-0.531636507568474,0.594977774522441,0.988826385316248,"Hnrnpa2b1",53379,"ENSMUSG00000004980","Hnrnpa2b1","protein_coding",8963,98,19237,"Hnrnpa2b1"
"ENSMUSG00000029777.11",5.27793473100974,-0.224598592486436,1.07649403535289,-0.208638956752611,0.834730096674998,0.988826385316248,"Gars1",353172,"ENSMUSG00000029777","Gars1","protein_coding",41494,24,3968,"Gars1"
"ENSMUSG00000029781.8",2.39936370141252,-0.544195018582316,1.3424030900117,-0.405388681411313,0.685191829480964,0.988826385316248,"Fkbp9",27055,"ENSMUSG00000029781","Fkbp9","protein_coding",47300,12,3558,"Fkbp9"
"ENSMUSG00000036371.7",5.9967457232868,0.150578142177089,0.992666799389745,0.151690519184946,0.879431035231166,0.988826385316248,"Serbp1",66870,"ENSMUSG00000036371","Serbp1","protein_coding",59561,86,34381,"Serbp1"
"ENSMUSG00000052337.16",2.86986828220729,-0.462363307416856,1.66414702649782,-0.277838015544753,0.781136707430321,0.988826385316248,"Immt",76614,"ENSMUSG00000052337","Immt","protein_coding",46058,112,28210,"Immt"
"ENSMUSG00000000628.11",2.63608292783281,-0.222768770527661,1.42146677987052,-0.156717535493831,0.875467466526927,0.988826385316248,"Hk2",15277,"ENSMUSG00000000628","Hk2","protein_coding",49430,40,9404,"Hk2"
"ENSMUSG00000033788.16",2.84919858997015,-1.54804630625216,1.55410513098132,-0.99610140613503,0.319200876739115,0.988826385316248,"Dysf",26903,"ENSMUSG00000033788","Dysf","protein_coding",202471,684,82569,"Dysf"
"ENSMUSG00000030007.9",5.26471544721911,-0.487118293978678,1.08203084805444,-0.450188915458879,0.652574228133472,0.988826385316248,"Cct7",12468,"ENSMUSG00000030007","Cct7","protein_coding",16962,44,11084,"Cct7"
"ENSMUSG00000051695.7",2.39816079684285,0.0408345566139546,1.31188775805031,0.0311265627439361,0.975168605923263,0.988826385316248,"Pcbp1",23983,"ENSMUSG00000051695","Pcbp1","protein_coding",1830,1,1830,"Pcbp1"
"ENSMUSG00000030057.16",7.41976197282585,-0.428253870131908,0.861978011510381,-0.49682690789468,0.619311118440988,0.988826385316248,"Cnbp",12785,"ENSMUSG00000030057","Cnbp","protein_coding",8492,39,12081,"Cnbp"
"ENSMUSG00000030062.8",2.86823618347865,-0.44230279266343,1.48564880950145,-0.297716923296197,0.765919225906042,0.988826385316248,"Rpn1",103963,"ENSMUSG00000030062","Rpn1","protein_coding",20823,23,6771,"Rpn1"
"ENSMUSG00000030082.15",3.59570048877188,0.225236515423942,1.22997746589998,0.183122473108998,0.854701922931201,0.988826385316248,"Sec61a1",53421,"ENSMUSG00000030082","Sec61a1","protein_coding",15327,49,11972,"Sec61a1"
"ENSMUSG00000030084.13",2.8895320451875,0.52196528323554,1.50140190558955,0.347651938692978,0.728101595002244,0.988826385316248,"Plxna1",18844,"ENSMUSG00000030084","Plxna1","protein_coding",46307,50,11278,"Plxna1"
"ENSMUSG00000034312.16",2.88832914061784,1.03801275866413,1.49007636056101,0.696617157441059,0.486042415496761,0.988826385316248,"Iqsec1",232227,"ENSMUSG00000034312","Iqsec1","protein_coding",332598,73,30671,"Iqsec1"
"ENSMUSG00000034269.13",4.5117690692278,-2.38030945110206,1.28330158896052,-1.85483246617821,0.0636201542772748,0.988826385316248,"Setd5",72895,"ENSMUSG00000034269","Setd5","protein_coding",76071,138,49197,"Setd5"
"ENSMUSG00000000441.18",2.40791890786347,1.26584162819766,1.42030500905735,0.891246330981959,0.372797033865499,0.988826385316248,"Raf1",110157,"ENSMUSG00000000441","Raf1","protein_coding",58569,91,17077,"Raf1"
"ENSMUSG00000057841.6",5.52744404706169,-0.0827852175771126,1.05860799388278,-0.078201957717579,0.937667404755431,0.988826385316248,"Rpl32",19951,"ENSMUSG00000057841","Rpl32","protein_coding",3243,7,1423,"Rpl32"
"ENSMUSG00000030138.9",2.38993667798565,0.61562342358845,1.34817666493943,0.456634089283922,0.647934072610054,0.988826385316248,"Bms1",213895,"ENSMUSG00000030138","Bms1","protein_coding",36094,39,7836,"Bms1"
"ENSMUSG00000045962.17",6.95746808223031,0.746047285219239,0.903754913979103,0.82549734853944,0.409089287394815,0.988826385316248,"Wnk1",232341,"ENSMUSG00000045962","Wnk1","protein_coding",114704,223,82839,"Wnk1"
"ENSMUSG00000030180.16",4.5100875361254,-3.05076191214812,1.41073546338073,-2.162532942099,0.0305771207530453,0.988826385316248,"Kdm5a",214899,"ENSMUSG00000030180","Kdm5a","protein_coding",80451,89,25499,"Kdm5a"
"ENSMUSG00000004264.18",4.06303897867461,-0.832489315130641,1.17197348562791,-0.710331185252553,0.477498785540427,0.988826385316248,"Phb2",12034,"ENSMUSG00000004264","Phb2","protein_coding",4615,40,7421,"Phb2"
"ENSMUSG00000063870.13",10.544810339864,0.0400383066149101,0.703422893196362,0.0569192544089312,0.954609516376663,0.988826385316248,"Chd4",107932,"ENSMUSG00000063870","Chd4","protein_coding",34611,137,23776,"Chd4"
"ENSMUSG00000057666.19",6.92074334072195,-0.676196951999203,0.907923398960732,-0.74477313039098,0.456408880976346,0.988826385316248,"Gapdh",14433,"ENSMUSG00000057666","Gapdh","protein_coding",4753,50,12297,"Gapdh"
"ENSMUSG00000038252.14",3.58017350240715,-0.551274533629198,1.22876459110509,-0.448641291928349,0.653690441627169,0.988826385316248,"Ncapd2",68298,"ENSMUSG00000038252","Ncapd2","protein_coding",23695,84,12987,"Ncapd2"
"ENSMUSG00000030352.16",2.62161130509876,-0.775500869791244,1.45110073330419,-0.534422491831709,0.593049261176748,0.988826385316248,"Tspan9",109246,"ENSMUSG00000030352","Tspan9","protein_coding",182199,64,11978,"Tspan9"
"ENSMUSG00000001517.15",2.43455445075746,2.04774379528642,1.55737793211928,1.31486632310235,0.188554832655541,0.988826385316248,"Foxm1",14235,"ENSMUSG00000001517","Foxm1","protein_coding",13180,39,11937,"Foxm1"
"ENSMUSG00000030357.11",2.8761652204579,1.03989093946966,1.59843293821611,0.650569013317637,0.515324738446407,0.988826385316248,"Fkbp4",14228,"ENSMUSG00000030357","Fkbp4","protein_coding",8943,33,6428,"Fkbp4"
"ENSMUSG00000030201.16",3.59176068746914,-0.1516091905049,1.21594730608925,-0.124684013645713,0.90077371389127,0.988826385316248,"Lrp6",16974,"ENSMUSG00000030201","Lrp6","protein_coding",120490,43,17760,"Lrp6"
"ENSMUSG00000068566.14",5.95535690443876,-1.04761257454567,1.01981824583729,-1.02725419830624,0.304300783269511,0.988826385316248,"Myadm",50918,"ENSMUSG00000068566","Myadm","protein_coding",11354,14,11926,"Myadm"
"ENSMUSG00000006333.15",4.57344782052775,0.193206435685142,1.13794521826768,0.169785357487828,0.865178942762679,0.988826385316248,"Rps9",76846,"ENSMUSG00000006333","Rps9","protein_coding",2905,35,7620,"Rps9"
"ENSMUSG00000035545.14",2.62617727587322,-0.234042033178642,1.45385461575763,-0.16098035569855,0.872108872719502,0.988826385316248,"Leng8",232798,"ENSMUSG00000035545","Leng8","protein_coding",11139,73,18600,"Leng8"
"ENSMUSG00000030432.13",3.83487495870526,0.0438137452389654,1.19686117852536,0.0366072072727332,0.970798196811106,0.988826385316248,"Rpl28",19943,"ENSMUSG00000030432","Rpl28","protein_coding",2193,16,3003,"Rpl28"
"ENSMUSG00000002265.18",9.6235496191619,0.931086620460946,0.74733323314166,1.24587878495222,0.212808899775773,0.988826385316248,"Peg3",18616,"ENSMUSG00000002265","Peg3","protein_coding",26540,39,26481,"Peg3"
"ENSMUSG00000012848.16",7.63849896936832,-0.511756012202738,0.845673858818819,-0.605145833545718,0.545082102669153,0.988826385316248,"Rps5",20103,"ENSMUSG00000012848","Rps5","protein_coding",4397,30,4678,"Rps5"
"ENSMUSG00000005566.15",5.74041216826005,-0.203666873829133,1.00828589728968,-0.201993179093945,0.839922056571389,0.988826385316248,"Trim28",21849,"ENSMUSG00000005566","Trim28","protein_coding",31922,56,10095,"Trim28"
"ENSMUSG00000058230.14",4.33066463688538,1.41249311106982,1.18277422198179,1.19422040556746,0.232391763034545,0.988826385316248,"Arhgap35",232906,"ENSMUSG00000058230","Arhgap35","protein_coding",121275,7,9147,"Arhgap35"
"ENSMUSG00000040940.19",2.41200625010519,0.624508948160852,1.35195166813203,0.461931415805513,0.644130504263157,0.988826385316248,"Arhgef1",16801,"ENSMUSG00000040940","Arhgef1","protein_coding",23683,256,31765,"Arhgef1"
"ENSMUSG00000040725.14",2.37744167023196,-1.96209398447889,1.46617757079834,-1.33823762111605,0.180818988914428,0.988826385316248,"Hnrnpul1",232989,"ENSMUSG00000040725","Hnrnpul1","protein_coding",33593,40,13289,"Hnrnpul1"
"ENSMUSG00000003435.10",3.10370307095553,-0.195796690038127,1.46936119557946,-0.133252933742348,0.893993348994058,0.988826385316248,"Supt5",20924,"ENSMUSG00000003435","Supt5","protein_coding",23856,135,17756,"Supt5"
"ENSMUSG00000109336.3",3.12168530083334,0.262260919646709,1.39987969630002,0.187345327130526,0.851389886160171,0.988826385316248,"Samd4b",233033,"ENSMUSG00000109336","Samd4b","protein_coding",36706,32,7796,"Samd4b"
"ENSMUSG00000015165.17",4.30874260570483,0.684830004182487,1.15861643386609,0.591075686625066,0.554469709733771,0.988826385316248,"Hnrnpl",15388,"ENSMUSG00000015165","Hnrnpl","protein_coding",13726,99,19627,"Hnrnpl"
"ENSMUSG00000054808.16",5.98107119598309,0.147566162730414,1.00085503924417,0.147440095662458,0.88278465956318,0.988826385316248,"Actn4",60595,"ENSMUSG00000054808","Actn4","protein_coding",69093,102,18336,"Actn4"
"ENSMUSG00000074221.13",4.79737695731639,0.325722279197221,1.09842338182705,0.296536185032256,0.766820637226592,0.988826385316248,"Zfp568",243905,"ENSMUSG00000074221","Zfp568","protein_coding",44328,46,16067,"Zfp568"
"ENSMUSG00000036427.6",4.55671792959336,-0.108790149811554,1.12404563664305,-0.0967844598698451,0.922897565218947,0.988826385316248,"Gpi1",14751,"ENSMUSG00000036427","Gpi1","protein_coding",29007,84,12929,"Gpi1"
"ENSMUSG00000066571.14",3.35383855647918,0.0422053833042022,1.30332312325753,0.0323829007182149,0.974166698586795,0.988826385316248,"Garre1",233103,"ENSMUSG00000066571","Garre1","protein_coding",76845,60,22034,"Garre1"
"ENSMUSG00000066568.13",2.39984232994525,0.624997035576125,1.33469631203773,0.468269096077682,0.639592165537726,0.988826385316248,"Lsm14a",67070,"ENSMUSG00000066568","Lsm14a","protein_coding",48670,47,11989,"Lsm14a"
"ENSMUSG00000003429.12",4.30129219725831,0.35752122909283,1.16659292340609,0.306466139061583,0.759249757404438,0.988826385316248,"Rps11",27207,"ENSMUSG00000003429","Rps11","protein_coding",2061,17,2117,"Rps11"
"ENSMUSG00000063511.12",4.05024888904295,-0.839417307524802,1.17193299537149,-0.716267321459546,0.47382630083199,0.988826385316248,"Snrnp70",20637,"ENSMUSG00000063511","Snrnp70","protein_coding",19290,94,20437,"Snrnp70"
"ENSMUSG00000063229.16",8.69119377058853,1.04530201377342,0.834159751101497,1.25311969606914,0.210162149064962,0.988826385316248,"Ldha",16828,"ENSMUSG00000063229","Ldha","protein_coding",14153,81,14419,"Ldha"
"ENSMUSG00000030451.17",3.11591642548923,0.266291453812966,1.44781024895351,0.183927040166655,0.854070691686168,0.988826385316248,"Herc2",15204,"ENSMUSG00000030451","Herc2","protein_coding",181605,309,50292,"Herc2"
"ENSMUSG00000025326.13",4.31586192655758,-0.28754624723222,1.16772495677759,-0.24624484178682,0.805492705262598,0.988826385316248,"Ube3a",22215,"ENSMUSG00000025326","Ube3a","protein_coding",82787,92,39087,"Ube3a"
"ENSMUSG00000030516.15",6.27505074386786,1.21098781827243,0.988924130822218,1.2245507825414,0.220744521533521,0.988826385316248,"Tjp1",21872,"ENSMUSG00000030516","Tjp1","protein_coding",231617,96,21175,"Tjp1"
"ENSMUSG00000005533.11",2.42359343516718,1.27039668344496,1.43665623413468,0.884273254283507,0.376548722499024,0.988826385316248,"Igf1r",16001,"ENSMUSG00000005533","Igf1r","protein_coding",280842,35,20155,"Igf1r"
"ENSMUSG00000078671.12",3.13264631642362,0.718410086537472,1.41606118365258,0.507329834918862,0.611923408160398,0.988826385316248,"Chd2",244059,"ENSMUSG00000078671","Chd2","protein_coding",115193,121,30430,"Chd2"
"ENSMUSG00000097415.5",3.12687744107951,0.722880361972074,1.44681111388143,0.499636998248353,0.617330701304254,0.988826385316248,"AU020206",108167440,"ENSMUSG00000097415","AU020206","lncRNA",42124,31,15275,"AU020206"
"ENSMUSG00000039202.13",3.58368410955092,-0.546344553733153,1.2196671367959,-0.447945621596738,0.654192442072195,0.988826385316248,"Abhd2",54608,"ENSMUSG00000039202","Abhd2","protein_coding",92310,17,11303,"Abhd2"
"ENSMUSG00000030530.16",2.61872686742671,-0.773774373435355,1.44961516439423,-0.533779165975199,0.593494329656972,0.988826385316248,"Furin",18550,"ENSMUSG00000030530","Furin","protein_coding",16852,65,22468,"Furin"
"ENSMUSG00000030536.11",10.9569992355636,-0.605309884665871,0.728932686068322,-0.830405737367546,0.406309422854664,0.988826385316248,"Iqgap1",29875,"ENSMUSG00000030536","Iqgap1","protein_coding",114392,84,21163,"Iqgap1"
"ENSMUSG00000035623.15",2.3762387656623,-1.18467312069124,1.37062910755925,-0.864328003949115,0.387407730690366,0.988826385316248,"Rsf1",233532,"ENSMUSG00000035623","Rsf1","protein_coding",112890,62,28092,"Rsf1"
"ENSMUSG00000030744.14",5.03467291883464,0.168297284850372,1.13004258708252,0.148930037481926,0.881608839039666,0.988826385316248,"Rps3",27050,"ENSMUSG00000030744","Rps3","protein_coding",5843,27,7464,"Rps3"
"ENSMUSG00000066306.14",3.56464651604242,-1.42546275264414,1.29163415773569,-1.10361184249189,0.269761551835395,0.988826385316248,"Numa1",101706,"ENSMUSG00000066306","Numa1","protein_coding",80854,88,19115,"Numa1"
"ENSMUSG00000063550.9",3.82328777364327,-0.325558007758837,1.17378098470944,-0.277358393090194,0.78150492629354,0.988826385316248,"Nup98",269966,"ENSMUSG00000063550","Nup98","protein_coding",90779,138,28297,"Nup98"
"ENSMUSG00000031029.7",2.87751566596654,-0.439141193205582,1.49989487922367,-0.292781313736385,0.76968931216962,0.988826385316248,"Eif3f",66085,"ENSMUSG00000031029","Eif3f","protein_coding",8535,12,3541,"Eif3f"
"ENSMUSG00000046364.15",2.63530921742212,0.829809087975502,1.59041045105398,0.521757818823172,0.601838962101099,0.988826385316248,"Rpl27a",26451,"ENSMUSG00000046364","Rpl27a","protein_coding",3221,20,4790,"Rpl27a"
"ENSMUSG00000066232.5",6.96064760178033,-0.0584829677933953,0.897302551802244,-0.0651764197883216,0.948033535484215,0.988826385316248,"Ipo7",233726,"ENSMUSG00000066232","Ipo7","protein_coding",38336,72,18456,"Ipo7"
"ENSMUSG00000005609.17",2.6312218751804,1.44402412688552,1.55649799277153,0.927739151345941,0.353542894449855,0.988826385316248,"Ctr9",22083,"ENSMUSG00000005609","Ctr9","protein_coding",27427,55,13886,"Ctr9"
"ENSMUSG00000005610.18",15.1354666798589,0.361694398028887,0.598276547432151,0.60456054909942,0.545471026263523,0.988826385316248,"Eif4g2",13690,"ENSMUSG00000005610","Eif4g2","protein_coding",15281,83,18428,"Eif4g2"
"ENSMUSG00000059263.10",2.87799429449927,0.531531270648973,1.59312376009377,0.333640916018784,0.73865053917459,0.988826385316248,"Usp47",74996,"ENSMUSG00000059263","Usp47","protein_coding",88158,101,26761,"Usp47"
"ENSMUSG00000055320.19",7.451589655966,-0.0468491656788823,0.899236004251846,-0.0520988544246071,0.958449925765016,0.988826385316248,"Tead1",21676,"ENSMUSG00000055320","Tead1","protein_coding",227490,156,57255,"Tead1"
"ENSMUSG00000030754.10",3.1285589741819,1.21491240202803,1.53314188985454,0.792433114030494,0.428108177520234,0.988826385316248,"Copb1",70349,"ENSMUSG00000030754","Copb1","protein_coding",39153,28,6408,"Copb1"
"ENSMUSG00000008683.17",3.12000376773095,-0.181093809058602,1.41100291283997,-0.128344036295509,0.897876717321458,0.988826385316248,"Rps15a",267019,"ENSMUSG00000008683","Rps15a","protein_coding",11817,28,13021,"Rps15a"
"ENSMUSG00000030654.10",4.06625450394041,0.549653911936486,1.18104177275479,0.465397519898397,0.641646809914561,0.988826385316248,"Arl6ip1",54208,"ENSMUSG00000030654","Arl6ip1","protein_coding",10772,29,4924,"Arl6ip1"
"ENSMUSG00000030655.16",5.75122564291135,0.519645877884293,1.01982107027039,0.50954612826985,0.610369473750529,0.988826385316248,"Smg1",233789,"ENSMUSG00000030655","Smg1","protein_coding",112363,169,43274,"Smg1"
"ENSMUSG00000030872.15",11.7783144915486,0.339152167026752,0.69200594879661,0.490100074452443,0.624063085412644,0.988826385316248,"Gga2",74105,"ENSMUSG00000030872","Gga2","protein_coding",34501,55,17404,"Gga2"
"ENSMUSG00000030870.13",5.06303942920478,1.04419851937138,1.12833502981055,0.92543304230012,0.354740697907128,0.988826385316248,"Ubfd1",28018,"ENSMUSG00000030870","Ubfd1","protein_coding",15020,24,12359,"Ubfd1"
"ENSMUSG00000030779.17",2.65512052134131,0.850979775101574,1.46473438212077,0.580978903403259,0.561254672077936,0.988826385316248,"Rbbp6",19647,"ENSMUSG00000030779","Rbbp6","protein_coding",36872,75,28973,"Rbbp6"
"ENSMUSG00000052707.9",3.84295153662348,0.408801426036047,1.23100640690118,0.33208716359578,0.739823442613731,0.988826385316248,"Tnrc6a",233833,"ENSMUSG00000052707","Tnrc6a","protein_coding",71412,85,29477,"Tnrc6a"
"ENSMUSG00000032777.10",2.39008421892463,-0.547015489644656,1.31498150075967,-0.415987212997782,0.67741936010139,0.988826385316248,"Gtf3c1",233863,"ENSMUSG00000032777","Gtf3c1","protein_coding",66827,147,30098,"Gtf3c1"
"ENSMUSG00000000131.16",2.8895320451875,0.52196528323554,1.50140190558955,0.347651938692978,0.728101595002244,0.988826385316248,"Xpo6",74204,"ENSMUSG00000000131","Xpo6","protein_coding",98787,156,39255,"Xpo6"
"ENSMUSG00000032637.16",2.63257232068904,-0.229259320269797,1.42958536012765,-0.160367702876676,0.872591429684834,0.988826385316248,"Atxn2l",233871,"ENSMUSG00000032637","Atxn2l","protein_coding",11730,102,15700,"Atxn2l"
"ENSMUSG00000030738.12",8.13967776310735,0.211509069424201,0.856508402404734,0.246943367782929,0.804952052787677,0.988826385316248,"Eif3c",56347,"ENSMUSG00000030738","Eif3c","protein_coding",19957,33,4789,"Eif3c"
